loggingTime(txt),loggingSample(N),identifierForVendor(txt),deviceID(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),locationHeadingTimestamp_since1970(s),locationHeadingX(µT),locationHeadingY(µT),locationHeadingZ(µT),locationTrueHeading(°),locationMagneticHeading(°),locationHeadingAccuracy(°),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),deviceOrientation(Z),label(N)
2018-10-15 18:20:55.604 -0500,4731,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539645654.982888,38.58649986799674,-91.020735427822,458.934,49.35,157.5,6,5,-9999,1539645655.311032,5.640037536621094,28.29840850830078,-43.55047607421875,334.66259765625,335.9427185058594,20,218482.7092115,0.008026123046875,0.165985107421875,-1.01080322265625,218482.550825,-0.04700213007880848,0.04886634284186394,-0.009112804618033137,218439.916666875,automotive,2,2018-10-15 18:20:12.842 -0500,218479.069687,0,340.9332,96.79585,5,0
2018-10-15 18:20:56.198 -0500,4732,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539645655.982849,38.58610344588624,-91.02052194074822,459.4559,49.36,157.5,6,5,-9999,1539645656.029803,5.116539001464844,28.82491302490234,-43.70550537109375,335.5009155273438,336.7810363769531,20,218483.3036025,0.06256103515625,0.1278228759765625,-0.9581451416015625,218483.2196785,-0.03438513809844908,0.100056560050931,0.003935619458919098,218439.916666875,automotive,2,2018-10-15 18:20:12.842 -0500,218480.107742,0,340.9332,96.79585,5,0
2018-10-15 18:20:56.793 -0500,4733,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539645655.982849,38.58610344588624,-91.02052194074822,459.4559,49.36,157.5,6,5,-9999,1539645656.749416,6.090629577636719,28.52199554443359,-43.6986083984375,335.6360168457031,336.9161376953125,20,218483.897916125,0.060760498046875,0.12200927734375,-0.869415283203125,218483.5545785,-0.1058601206984317,0.02538631677507133,0.009284844824452257,218439.916666875,automotive,2,2018-10-15 18:20:12.842 -0500,218481.144836,0,341.0918,96.79401,5,0
2018-10-15 18:20:57.387 -0500,4734,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539645656.982809,38.58568154279011,-91.02029521026743,459.8548,49.31,157.1484375,6,5,-9999,1539645657.108843,5.941001892089844,28.67235565185547,-43.85003662109375,335.9040832519531,337.1842041015625,20,218484.492307125,0.08404541015625,0.1311187744140625,-0.9883270263671875,218484.224332125,0.02447924410779034,0.03201013103831641,0.00357369586677733,218439.916666875,automotive,2,2018-10-15 18:20:12.842 -0500,218481.144836,0,341.0918,96.79401,5,0
2018-10-15 18:20:57.981 -0500,4735,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539645656.982809,38.58568154279011,-91.02029521026743,459.8548,49.31,157.1484375,6,5,-9999,1539645657.827764,6.465812683105469,28.52104949951172,-43.32135009765625,336.3887023925781,337.6688232421875,20,218485.086690375,0.08978271484375,0.0626983642578125,-0.87213134765625,218484.893148375,0.04470435469028811,0.03846297035957841,0.0102608933639663,218439.916666875,automotive,2,2018-10-15 18:20:12.842 -0500,218482.182243,0,341.319,96.79138,5,0
2018-10-15 18:20:58.576 -0500,4736,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539645657.982769,38.58526969797777,-91.02007702932788,459.7927,49.26,157.1484375,6,5,-9999,1539645658.547167,7.289543151855469,28.14344024658203,-43.61505126953125,335.6070556640625,336.8871765136719,20,218485.6810884167,0.062347412109375,0.0945892333984375,-0.9961700439453125,218485.562032375,-0.02612294713258725,0.1470155469200802,0.02759780574427313,218439.916666875,automotive,2,2018-10-15 18:20:12.842 -0500,218482.182243,0,341.319,96.79138,5,0
2018-10-15 18:20:59.170 -0500,4737,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539645658.982729,38.58485877517479,-91.01984543734325,459.5421,49.27,156.796875,6,5,-9999,1539645658.907466,7.063331604003906,27.76903533935547,-43.76513671875,335.3204956054688,336.6006164550781,20,218486.2755394167,0.0722503662109375,0.0712738037109375,-0.987945556640625,218485.8969084167,-0.06220531779374382,0.02233460048194953,0.02588539316335218,218439.916666875,automotive,2,2018-10-15 18:20:12.842 -0500,218483.219664,0,341.3771,96.79072,5,0
2018-10-15 18:20:59.764 -0500,4738,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539645658.982729,38.58485877517479,-91.01984543734325,459.5421,49.27,156.796875,6,5,-9999,1539645659.625708,7.063941955566406,27.99396514892578,-43.9158935546875,335.0675964355469,336.3477172851562,20,218486.869997,0.0208892822265625,0.069366455078125,-0.956451416015625,218486.5666774167,0.04771532461873169,0.05557644352442759,0.02954324492057601,218439.916666875,automotive,2,2018-10-15 18:20:12.842 -0500,218483.219664,0,341.3771,96.79072,5,0
2018-10-15 18:21:00.359 -0500,4739,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539645659.982689,38.58445409688967,-91.01961711430086,459.1143,49.47,156.4453125,6,5,-9999,1539645660.348684,7.213752746582031,27.91855621337891,-43.83978271484375,334.7567443847656,336.036865234375,20,218487.464449,0.0206451416015625,0.1679840087890625,-1.013885498046875,218487.235536,-0.04528598907236141,0.1490810946615457,0.01986798068031814,218439.916666875,automotive,2,2018-10-15 18:20:12.842 -0500,218484.257176,0,341.4247,96.79016,5,0
2018-10-15 18:21:00.953 -0500,4740,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539645659.982689,38.58445409688967,-91.01961711430086,459.1143,49.47,156.4453125,6,5,-9999,1539645660.706766,7.890769958496094,28.51674652099609,-43.38775634765625,334.7467041015625,336.0268249511719,20,218488.0588150417,0.0282440185546875,0.2002105712890625,-0.9207611083984375,218487.9052510417,-0.03938389146452781,0.01902402493087203,-0.01972603419421692,218439.916666875,automotive,2,2018-10-15 18:20:12.842 -0500,218485.295512,0,341.4247,96.79016,5,0
2018-10-15 18:21:01.548 -0500,4741,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539645660.98265,38.58405013106631,-91.01939382040037,459.358,49.47,156.09375,6,5,-9999,1539645661.423619,6.764656066894531,28.21988677978516,-43.843505859375,335.4345092773438,336.7146301269531,20,218488.6532670417,0.031768798828125,0.2674407958984375,-0.9658050537109375,218488.5741350417,0.03209455324487193,-0.0478498142537807,0.003574494815104353,218439.916666875,automotive,2,2018-10-15 18:20:12.842 -0500,218485.295512,0,341.4247,96.79016,5,0
2018-10-15 18:21:02.142 -0500,4742,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539645661.98261,38.58364432122426,-91.01916801192893,459.5699,49.46,156.09375,6,5,-9999,1539645661.783513,6.539085388183594,27.99568939208984,-43.6190185546875,335.4245910644531,336.7047119140625,20,218489.24767,0.00604248046875,0.25146484375,-0.968994140625,218488.908986,-0.005391569626865418,0.0244880325393876,0.001026382284116538,218439.916666875,automotive,2,2018-10-15 18:20:12.842 -0500,218486.332939,0,341.4062,96.79036,5,0
2018-10-15 18:21:02.744 -0500,4743,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539645661.98261,38.58364432122426,-91.01916801192893,459.5699,49.46,156.09375,6,5,-9999,1539645662.502803,6.388267517089844,27.77098846435547,-43.91912841796875,334.6370849609375,335.9172058105469,20,218489.8421006667,-0.0322113037109375,0.2528533935546875,-0.959930419921875,218489.577871,0.0544611116599024,-0.008403871135854044,0.002858104481873039,218439.916666875,automotive,2,2018-10-15 18:20:12.842 -0500,218486.332939,0,341.4062,96.79036,5,0
2018-10-15 18:21:03.331 -0500,4744,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539645662.98257,38.58323364987837,-91.0189295467837,459.1673,49.49,155.7421875,6,5,-9999,1539645663.226182,6.163871765136719,27.99658966064453,-44.0712890625,335.3141479492188,336.5942687988281,20,218490.4364916667,-0.0385894775390625,0.23382568359375,-1.037322998046875,218490.2475876667,-0.05183736535395634,-0.0790596653845283,-0.0424419993442658,218439.916666875,automotive,2,2018-10-15 18:20:12.842 -0500,218487.370697,0,341.2873,96.79173,5,0
2018-10-15 18:21:03.925 -0500,4745,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539645662.98257,38.58323364987837,-91.0189295467837,459.1673,49.49,155.7421875,6,5,-9999,1539645663.581444,4.888771057128906,27.92551422119141,-43.853759765625,335.9238586425781,337.2039794921875,20,218491.0309004167,-0.0169677734375,0.221038818359375,-0.9806671142578125,218490.9164594167,-0.04499091082358064,0.04253654156296361,0.006922887253660979,218439.916666875,automotive,2,2018-10-15 18:20:12.842 -0500,218487.370697,0,341.2873,96.79173,5,0
2018-10-15 18:21:04.520 -0500,4746,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539645663.982531,38.58282176315652,-91.01869862535132,459.408,49.5,155.7421875,6,5,-9999,1539645664.300652,5.413642883300781,27.92383575439453,-44.0755615234375,336.4136962890625,337.6938171386719,20,218491.6253224167,0.0232696533203125,0.208953857421875,-1.0364990234375,218491.5853134167,-0.03120372586024042,0.07665909197793087,0.01142309686367688,218439.916666875,automotive,2,2018-10-15 18:20:12.842 -0500,218488.406757,0,341.2529,96.79214,5,0
2018-10-15 18:21:05.114 -0500,4747,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539645664.98249,38.58241377401965,-91.01846636281444,459.2971,49.41,156.09375,6,5,-9999,1539645665.019442,5.864173889160156,28.14734649658203,-44.37359619140625,336.5296630859375,337.8097839355469,20,218492.219704625,0.061126708984375,0.24615478515625,-1.033905029296875,218491.920174625,-0.01609401509956685,0.05321049121200119,-0.00228445958306997,218439.916666875,automotive,2,2018-10-15 18:20:12.842 -0500,218489.443187,0,341.2477,96.79222,5,0
2018-10-15 18:21:05.709 -0500,4748,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539645664.98249,38.58241377401965,-91.01846636281444,459.2971,49.41,156.09375,6,5,-9999,1539645665.380738,6.540138244628906,28.29582977294922,-43.320068359375,337.1381225585938,338.4182434082031,20,218492.81406925,0.0567626953125,0.197998046875,-0.99395751953125,218492.589943625,-0.02954670702999312,0.02959251340074248,-0.04841014334713337,218439.916666875,automotive,2,2018-10-15 18:20:12.842 -0500,218489.443187,0,341.2477,96.79222,5,0
2018-10-15 18:21:06.303 -0500,4749,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539645665.982451,38.58201718427109,-91.01823703394366,459.4768,49.53,156.09375,6,5,-9999,1539645666.102004,6.165519714355469,28.44687652587891,-43.472900390625,338.689697265625,339.9698181152344,20,218493.40855225,0.07623291015625,0.259185791015625,-1.021621704101562,218493.25877125,-0.02172313869566734,0.0479978860103891,0.03286979943819399,218439.916666875,automotive,2,2018-10-15 18:20:12.842 -0500,218490.480362,0,341.2477,96.79222,5,0
2018-10-15 18:21:06.911 -0500,4750,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539645665.982451,38.58201718427109,-91.01823703394366,459.4768,49.53,156.09375,6,5,-9999,1539645666.825307,7.139945983886719,28.29384613037109,-43.69146728515625,337.6732788085938,338.9533996582031,20,218494.003011125,0.0424957275390625,0.252349853515625,-1.037338256835938,218493.59367125,-0.03340509481729992,0.04688335309419094,0.02523664712180888,218439.916666875,automotive,2,2018-10-15 18:20:12.842 -0500,218490.480362,0,341.2477,96.79222,5,0
2018-10-15 18:21:07.492 -0500,4751,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539645666.98241,38.58162118125575,-91.01802840837372,459.425,49.32,156.09375,6,5,-9999,1539645667.177145,7.365364074707031,28.36835479736328,-43.3154296875,336.9860229492188,338.2661437988281,20,218494.597494125,0.040191650390625,0.2078399658203125,-0.9401702880859375,218494.262502125,0.04698135742230586,-0.03183010134862706,0.008066448625741005,218439.916666875,automotive,2,2018-10-15 18:20:12.842 -0500,218491.517754,0,341.2582,96.79209,5,0
2018-10-15 18:21:08.086 -0500,4752,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539645667.982371,38.58122102919834,-91.01778960795237,459.524,49.52,155.390625,6,5,-9999,1539645667.896417,8.340461730957031,28.44033050537109,-43.5347900390625,336.5502624511719,337.8303833007812,20,218495.1920149167,0.0671234130859375,0.267120361328125,-1.008331298828125,218494.9322489167,-0.02880927772415018,0.01163881291197329,-0.00571194790600195,218439.916666875,automotive,2,2018-10-15 18:20:12.842 -0500,218491.517754,0,341.2582,96.79209,5,0
2018-10-15 18:21:08.681 -0500,4753,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539645667.982371,38.58122102919834,-91.01778960795237,459.524,49.52,155.390625,6,5,-9999,1539645668.615244,7.439277648925781,28.06795501708984,-43.68890380859375,337.0794677734375,338.3595886230469,20,218495.7865075417,0.064178466796875,0.24267578125,-0.9957733154296875,218495.6011029167,-0.03718172355914128,-0.00334785980633861,-0.02292821908892819,218439.916666875,automotive,2,2018-10-15 18:20:12.842 -0500,218492.55426,0,341.2635,96.79204,5,0
2018-10-15 18:21:09.275 -0500,4754,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539645668.982331,38.5808231821643,-91.01752733820213,459.7735,49.47,155.0390625,6,5,-9999,1539645668.975259,6.765434265136719,28.44499969482422,-43.6192626953125,337.3288879394531,338.6090087890625,20,218496.3810205417,0.052947998046875,0.3015289306640625,-1.088958740234375,218496.2708525417,-0.006498113059793341,2.450108202872899e-05,0.0105903263908091,218439.916666875,automotive,2,2018-10-15 18:20:12.842 -0500,218493.591594,0,341.3375,96.79116,5,0
2018-10-15 18:21:09.869 -0500,4755,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539645668.982331,38.5808231821643,-91.01752733820213,459.7735,49.47,155.0390625,6,5,-9999,1539645669.694417,6.088722229003906,27.92188262939453,-43.92144775390625,336.7060852050781,337.9862060546875,20,218496.97551575,0.0021209716796875,0.2716522216796875,-0.9633941650390625,218496.6048065417,-0.01393951777769275,-0.06598674022554733,0.02001605243692655,218439.916666875,automotive,2,2018-10-15 18:20:12.842 -0500,218493.591594,0,341.3375,96.79116,5,0
2018-10-15 18:21:10.464 -0500,4756,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539645669.982291,38.58042872980105,-91.01728820250464,459.388,49.37,155.0390625,8,5,-9999,1539645670.413155,6.539497375488281,28.14565277099609,-43.694580078125,337.0493469238281,338.3294677734375,20,218497.57005975,0.024749755859375,0.2062835693359375,-0.941009521484375,218497.27455775,0.02573385929732667,0.02874269869689819,-0.01776914342522669,218439.916666875,automotive,2,2018-10-15 18:20:12.842 -0500,218494.628441,0,341.3851,96.79063,5,0
2018-10-15 18:21:11.065 -0500,4757,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539645669.982291,38.58042872980105,-91.01728820250464,459.388,49.37,155.0390625,8,5,-9999,1539645670.773803,5.414360046386719,28.14887237548828,-44.0013427734375,338.0705871582031,339.3507080078125,20,218498.164609875,0.036712646484375,0.2353515625,-1.128143310546875,218497.943357875,-0.02868197862404439,-0.0352397464922555,-0.01110884385504753,218439.916666875,automotive,2,2018-10-15 18:20:12.842 -0500,218494.628441,0,341.3851,96.79063,5,0
2018-10-15 18:21:11.653 -0500,4758,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539645670.982251,38.58002321332561,-91.01704613314105,459.5824,49.51,155.0390625,8,5,-9999,1539645671.492243,6.315559387207031,28.52124786376953,-43.84722900390625,337.8324890136719,339.1126098632812,20,218498.75915925,0.003448486328125,0.237030029296875,-0.9914093017578125,218498.61310225,0.009131446745663692,0.07258445551010964,0.04185876706553844,218439.916666875,automotive,2,2018-10-15 18:20:12.842 -0500,218495.664612,0,341.3983,96.79047,5,0
2018-10-15 18:21:12.248 -0500,4759,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539645671.982212,38.57961505655067,-91.01679450840784,459.21,49.51,155.0390625,8,5,-9999,1539645672.211011,7.214241027832031,28.06859588623047,-43.7652587890625,337.3330688476562,338.6131896972656,20,218499.35376425,0.029754638671875,0.2225341796875,-1.014007568359375,218499.28195625,-0.05773360400739178,0.006297310713601367,0.005637379395479731,218439.916666875,automotive,2,2018-10-15 18:20:12.842 -0500,218495.664612,0,341.3983,96.79047,5,0
2018-10-15 18:21:12.842 -0500,4760,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539645671.982212,38.57961505655067,-91.01679450840784,459.21,49.51,155.0390625,8,5,-9999,1539645672.570795,6.538597106933594,27.84564971923828,-43.69354248046875,337.3394775390625,338.6195983886719,20,218499.948348125,0.03912353515625,0.2424163818359375,-1.09271240234375,218499.616805125,0.04396479485557311,-0.04574858015370818,-0.01121190818923359,218499.45077925,automotive,2,2018-10-15 18:21:12.376 -0500,218496.702277,0,341.3983,96.79047,5,0
2018-10-15 18:21:13.437 -0500,4761,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539645672.982172,38.57921125836538,-91.01654682316912,459.2919,49.4,155.0390625,8,5,-9999,1539645673.290894,6.839805603027344,28.29459381103516,-43.9932861328125,337.6585388183594,338.9386596679688,20,218500.542983125,0.05938720703125,0.261260986328125,-1.037109375,218500.285659125,-0.04370167453987327,0.03499793146527631,-0.0176282622035615,218499.45077925,automotive,2,2018-10-15 18:21:12.376 -0500,218497.739854,0,341.3824,96.79066,5,0
2018-10-15 18:21:14.032 -0500,4762,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539645672.982172,38.57921125836538,-91.01654682316912,459.2919,49.4,155.0390625,8,5,-9999,1539645674.008984,7.365180969238281,28.36817169189453,-43.6904296875,338.0531616210938,339.3332824707031,20,218501.137574625,0.079193115234375,0.251922607421875,-1.077728271484375,218500.955415625,0.02350346188438531,-0.03614069388902931,0.006677077485046666,218499.45077925,automotive,2,2018-10-15 18:21:12.376 -0500,218497.739854,0,341.3824,96.79066,5,0
2018-10-15 18:21:14.626 -0500,4763,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539645673.982133,38.57880494560914,-91.01631883540286,459.4051,49.4,155.0390625,8,5,-9999,1539645674.368951,8.113746643066406,27.84107208251953,-43.38409423828125,337.7990112304688,339.0791320800781,20,218501.7321434167,0.06805419921875,0.252960205078125,-1.07183837890625,218501.624269625,-0.02597167958267075,0.01924559993356662,0.03597930632697051,218499.45077925,automotive,2,2018-10-15 18:21:12.376 -0500,218498.777591,0,341.3058,96.79155,5,0
2018-10-15 18:21:15.221 -0500,4764,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539645674.982092,38.57839926149563,-91.01607643076314,459.2094,49.44,154.6875,8,5,-9999,1539645675.090964,8.415992736816406,28.59017181396484,-43.3848876953125,336.8262329101562,338.1063537597656,20,218502.3267474167,0.024078369140625,0.2348480224609375,-0.9769744873046875,218501.9591024167,-0.03571006074076349,0.1331513966012367,0.02745106556820976,218499.45077925,automotive,2,2018-10-15 18:21:12.376 -0500,218498.777591,0,341.3058,96.79155,5,0
2018-10-15 18:21:15.815 -0500,4765,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539645674.982092,38.57839926149563,-91.01607643076314,459.2094,49.44,154.6875,8,5,-9999,1539645675.808522,7.664604187011719,28.14240264892578,-43.46282958984375,337.38134765625,338.6614685058594,20,218502.921275375,0.061279296875,0.2361907958984375,-0.922943115234375,218502.6279564167,-0.01691852977305539,0.03820890479158485,-0.02794135352489335,218499.45077925,automotive,2,2018-10-15 18:21:12.376 -0500,218499.814237,0,341.2133,96.79261,5,0
2018-10-15 18:21:16.410 -0500,4766,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539645675.982052,38.57801503505425,-91.01583578632308,459.1002,49.25,153.984375,8,5,-9999,1539645676.166704,7.065208435058594,28.36910247802734,-43.6171875,337.3272399902344,338.6073608398438,20,218503.515880375,0.0551910400390625,0.2755279541015625,-0.9864959716796875,218503.297679375,0.01806155851291739,0.05328612498695945,0.000311057215321255,218499.45077925,automotive,2,2018-10-15 18:21:12.376 -0500,218499.814237,0,341.2133,96.79261,5,0
2018-10-15 18:21:17.004 -0500,4767,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539645675.982052,38.57801503505425,-91.01583578632308,459.1002,49.25,153.984375,8,5,-9999,1539645676.885821,7.062843322753906,27.61899566650391,-43.839599609375,336.9395751953125,338.2196960449219,20,218504.110441375,0.027313232421875,0.26129150390625,-1.024749755859375,218503.966459375,0.01472168818984902,0.09484075905601085,0.007793474614007883,218499.45077925,automotive,2,2018-10-15 18:21:12.376 -0500,218500.851209,0,341.171,96.7931,5,0
2018-10-15 18:21:17.599 -0500,4768,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539645676.982013,38.57762649193273,-91.01560771473778,458.5436,49.36,153.984375,8,5,-9999,1539645677.245343,6.463310241699219,27.77080535888672,-43.84375,336.9330139160156,338.213134765625,20,218504.7050815,0.02410888671875,0.2476806640625,-1.0174560546875,218504.301359375,-0.04045102011332256,-0.03312572921895061,-0.009129049900682621,218504.624510375,automotive,2,2018-10-15 18:21:17.549 -0500,218501.887848,0,341.031,96.79472,5,0
2018-10-15 18:21:18.193 -0500,4769,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539645677.981974,38.57723576951639,-91.01535885603262,457.7768,49.38,153.984375,8,5,-9999,1539645677.964352,6.314918518066406,28.29627227783203,-43.771484375,337.4468688964844,338.7269897460938,20,218505.2997165,0.030029296875,0.2506561279296875,-1.116958618164062,218504.9701875,0.01281273432048022,0.0479169259132507,-0.009376457565950982,218504.624510375,automotive,2,2018-10-15 18:21:17.549 -0500,218501.887848,0,341.031,96.79472,5,0
2018-10-15 18:21:18.788 -0500,4770,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539645677.981974,38.57723576951639,-91.01535885603262,457.7768,49.38,153.984375,8,5,-9999,1539645678.683649,8.638145446777344,27.68935394287109,-43.68035888671875,336.6256408691406,337.90576171875,20,218505.8943539167,0.037841796875,0.2373809814453125,-0.984039306640625,218505.6398989167,-0.02898131793056929,0.0117096529969694,0.01457361643324061,218504.624510375,automotive,2,2018-10-15 18:21:17.549 -0500,218502.924321,0,340.8328,96.797,5,0
2018-10-15 18:21:19.383 -0500,4771,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539645678.981934,38.57683151032643,-91.01509918467237,457.3324,49.44,153.984375,8,5,-9999,1539645679.043174,8.037956237792969,27.61618804931641,-43.60870361328125,336.2579650878906,337.5380859375,20,218506.4890199167,0.0122222900390625,0.249847412109375,-0.990631103515625,218506.3087529167,-0.03430737379461876,0.06596916336235281,0.001757686319452297,218504.624510375,automotive,2,2018-10-15 18:21:17.549 -0500,218502.924321,0,340.8328,96.797,5,0
2018-10-15 18:21:19.977 -0500,4772,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539645678.981934,38.57683151032643,-91.01509918467237,457.3324,49.44,153.984375,8,5,-9999,1539645679.762428,8.039527893066406,28.14119720458984,-43.61053466796875,336.1338195800781,337.4139404296875,20,218507.0835722917,0.009521484375,0.2565765380859375,-0.951507568359375,218506.9784702917,0.06954046238414907,0.06819769656253112,-0.02780686388984435,218504.624510375,automotive,2,2018-10-15 18:21:17.549 -0500,218503.961555,0,340.4999,96.80087,5,0
2018-10-15 18:21:20.572 -0500,4773,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539645679.981894,38.57643441766368,-91.0148659163071,456.8028,49.58,153.6328125,8,5,-9999,1539645680.481607,7.889686584472656,28.14179229736328,-43.31146240234375,336.7455749511719,338.0256958007812,20,218507.678176,-0.042999267578125,0.237945556640625,-1.0908203125,218507.647262,0.02123151915843871,0.07778374490627134,-0.0006828345034963167,218504.624510375,automotive,2,2018-10-15 18:21:17.549 -0500,218503.961555,0,340.4999,96.80087,5,0
2018-10-15 18:21:21.166 -0500,4774,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539645680.981853,38.5760232434036,-91.01460473620426,455.9787,49.68,153.28125,8,5,-9999,1539645680.841122,7.888664245605469,27.84168243408203,-43.535400390625,336.4558410644531,337.7359619140625,20,218508.272811,-0.0043487548828125,0.268402099609375,-1.091476440429688,218507.982162,0.0221790718742889,-0.01368838168689828,0.03231453035091247,218504.624510375,automotive,2,2018-10-15 18:21:17.549 -0500,218504.99901,0,340.0771,96.80576,5,0
2018-10-15 18:21:21.761 -0500,4775,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539645680.981853,38.5760232434036,-91.01460473620426,455.9787,49.68,153.28125,8,5,-9999,1539645681.560135,8.788368225097656,27.68912506103516,-43.2294921875,335.6094055175781,336.8895263671875,20,218508.86740375,-0.0059661865234375,0.2220611572265625,-1.002410888671875,218508.650985,-0.002282062738088899,0.06284554171979886,0.004320446236435548,218504.624510375,automotive,2,2018-10-15 18:21:17.549 -0500,218506.036961,0,339.5275,96.81213,5,0
2018-10-15 18:21:22.357 -0500,4776,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539645681.981814,38.57561408080028,-91.0143437237395,456.1222,49.75,152.9296875,8,5,-9999,1539645682.279489,8.413261413574219,27.76491546630859,-43.906982421875,336.2301635742188,337.5102844238281,20,218509.46200875,0.0383758544921875,0.2155303955078125,-1.063873291015625,218509.32071175,-0.01944107595757844,0.1298876926853446,-0.001164067712473635,218504.624510375,automotive,2,2018-10-15 18:21:17.549 -0500,218506.036961,0,339.5275,96.81213,5,0
2018-10-15 18:21:22.950 -0500,4777,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539645681.981814,38.57561408080028,-91.0143437237395,456.1222,49.75,152.9296875,8,5,-9999,1539645682.638765,8.564750671386719,28.21460723876953,-43.607666015625,336.2998046875,337.5799255371094,20,218510.0566082917,0.0883636474609375,0.2434844970703125,-1.065139770507812,218509.9895302917,0.00729359927740001,0.08842094293226582,0.003414172517481583,218504.624510375,automotive,2,2018-10-15 18:21:17.549 -0500,218507.07367,0,338.9885,96.81835,5,0
